Time [s], Analyzer Name, Decoded Protocol Result,,
1.3220711,SPI,MOSI: 0xAE;  MISO: 0x00,,
2.77653012,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77653118,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77653226,SPI,MOSI: 0x1E;  MISO: 0x00,,
2.77653332,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77653438,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77653546,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77653652,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77653758,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77653866,SPI,MOSI: 0x38;  MISO: 0x00,,
2.77653972,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77654078,SPI,MOSI: 0x06;  MISO: 0x00,,
2.77654186,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77654292,SPI,MOSI: 0x06;  MISO: 0x00,,
2.77654398,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77654504,SPI,MOSI: 0x38;  MISO: 0x00,,
2.77654612,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77654718,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77654824,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77654932,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77655038,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77655146,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77655252,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77655358,SPI,MOSI: 0x1E;  MISO: 0x00,,
2.77655466,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77655572,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77655678,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77655786,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77655892,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77655998,SPI,MOSI: 0x22;  MISO: 0x00,,
2.77656106,SPI,MOSI: 0x36;  MISO: 0x00,,
2.77656212,SPI,MOSI: 0x1C;  MISO: 0x00,,
2.77656318,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77656426,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77656532,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77656638,SPI,MOSI: 0x1E;  MISO: 0x00,,
2.77656744,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77656852,SPI,MOSI: 0x20;  MISO: 0x00,,
2.77656958,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77657064,SPI,MOSI: 0x3E;  MISO: 0x00,,
2.77657172,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77657278,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77657384,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77657492,SPI,MOSI: 0x02;  MISO: 0x00,,
2.77657598,SPI,MOSI: 0xFE;  MISO: 0x00,,
2.77657704,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77657812,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77657918,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77658024,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77658132,SPI,MOSI: 0x00;  MISO: 0x00,,
2.77658238,SPI,MOSI: 0x07;  MISO: 0x00,,
2.77658346,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.77658452,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77658558,SPI,MOSI: 0x3F;  MISO: 0x00,,
2.77658666,SPI,MOSI: 0x7B;  MISO: 0x00,,
2.77658772,SPI,MOSI: 0xF1;  MISO: 0x00,,
2.77658878,SPI,MOSI: 0xF8;  MISO: 0x00,,
2.77658986,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77659092,SPI,MOSI: 0xFC;  MISO: 0x00,,
2.77659198,SPI,MOSI: 0xF8;  MISO: 0x00,,
2.77659306,SPI,MOSI: 0xF1;  MISO: 0x00,,
2.77659412,SPI,MOSI: 0x7B;  MISO: 0x00,,
2.77659518,SPI,MOSI: 0x3F;  MISO: 0x00,,
2.77659626,SPI,MOSI: 0x1F;  MISO: 0x00,,
2.77659732,SPI,MOSI: 0x0F;  MISO: 0x00,,
2.77659838,SPI,MOSI: 0x07;  MISO: 0x00,,
